pair_id,name_1,name_2,canonical_1,canonical_2,entity_type,label,pair_source,confidence,note,context_1,context_2
PV_POS_0169,late blight,tomato blight,late blight,tomato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of potato and tomato caused by Phytophthora infestans. Causes rapid water-soaked lesions turning dark brown-black. Caused the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0170,late blight,late blight disease,late blight,late blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of potato and tomato caused by Phytophthora infestans. Causes rapid water-soaked lesions turning dark brown-black. Caused the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0171,LB,Phytophthora blight,lb,phytophthora blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0172,LB,tomato blight,lb,tomato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0173,LB,late blight disease,lb,late blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0174,Phytophthora blight,tomato blight,phytophthora blight,tomato blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0175,Phytophthora blight,late blight disease,phytophthora blight,late blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0176,tomato blight,late blight disease,tomato blight,late blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato late blight',Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.,Devastating oomycete disease of tomato and potato caused by Phytophthora infestans. Causes rapid water-soaked lesions that turn brown-black. Responsible for the Irish Potato Famine.
PV_POS_0177,Tomato Early Blight,Tomato Early Blight,tomato early blight,tomato early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0178,Tomato Early Blight,Early Blight of Tomato,tomato early blight,early blight of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0179,Tomato Early Blight,EARLY BLIGHT,tomato early blight,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.",Fungal disease of tomato and potato caused by Alternaria solani. Produces concentric ring lesions giving a target-board appearance on lower leaves first.
PV_POS_0180,Tomato Early Blight,early blight,tomato early blight,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.",Fungal disease of tomato and potato caused by Alternaria solani. Produces concentric ring lesions giving a target-board appearance on lower leaves first.
PV_POS_0181,Tomato Early Blight,EB,tomato early blight,eb,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0182,Tomato Early Blight,Alternaria blight,tomato early blight,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0183,Tomato Early Blight,early blight disease,tomato early blight,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0184,Tomato Early Blight,Early Blight of Tomato,tomato early blight,early blight of tomato,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0185,Tomato Early Blight,EARLY BLIGHT,tomato early blight,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.",Fungal disease of tomato and potato caused by Alternaria solani. Produces concentric ring lesions giving a target-board appearance on lower leaves first.
PV_POS_0186,Tomato Early Blight,early blight,tomato early blight,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.",Fungal disease of tomato and potato caused by Alternaria solani. Produces concentric ring lesions giving a target-board appearance on lower leaves first.
PV_POS_0187,Tomato Early Blight,EB,tomato early blight,eb,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0188,Tomato Early Blight,Alternaria blight,tomato early blight,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0189,Tomato Early Blight,early blight disease,tomato early blight,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0190,Early Blight of Tomato,EARLY BLIGHT,early blight of tomato,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.",Fungal disease of tomato and potato caused by Alternaria solani. Produces concentric ring lesions giving a target-board appearance on lower leaves first.
PV_POS_0191,Early Blight of Tomato,early blight,early blight of tomato,early blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.",Fungal disease of tomato and potato caused by Alternaria solani. Produces concentric ring lesions giving a target-board appearance on lower leaves first.
PV_POS_0192,Early Blight of Tomato,EB,early blight of tomato,eb,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0193,Early Blight of Tomato,Alternaria blight,early blight of tomato,alternaria blight,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
PV_POS_0194,Early Blight of Tomato,early blight disease,early blight of tomato,early blight disease,Disease,1,plantvillage_reference,1.0,Both refer to: 'tomato early blight',"Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit.","Fungal disease of tomato caused by Alternaria solani. Produces dark concentric ring lesions giving a target-board appearance. Affects leaves, stems and fruit."
