name_a,context_a,name_b,context_b,canonical_id_a,canonical_id_b,source_url_a,source_url_b,match,llm_match,lambda_val,context_quality_a,context_quality_b,pair_type,name_sim_score,source_a,source_b,lambda_source,exclude_from_lambda,type_a,type_b,lambda_original,type_needs_scraping,same_context
bacterial spot of pepper,"Bacterial leaf spot on peppers and tomatoes is caused by a gram-negative and rod-shaped bacterium in the genus Xanthomonas. It causes symptoms throughout the above-ground portion of the plant including leaf spots, fruit spots and stem cankers.",tobacco mosaic virus,"Tobacco mosaic virus (TMV) is a positive-sense single-stranded RNA virus species in the genus Tobamovirus that infects a wide range of plants, especially tobacco and other members of the family Solanaceae.",pepper_bacterial_spot,tomato_mosaic_virus,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,bacteria,virus,,0,0
waikavirus,"Waikavirus is a genus of viruses in the order Picornavirales, in the family Secoviridae. Plants, poaceae, cyperaceae, and gramineae serve as natural hosts.",cereal rust,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",agrovoc_c_285ef22d,stem_rust,http://aims.fao.org/aos/agrovoc/c_285ef22d,https://en.wikipedia.org/wiki/Stem_rust,0,0,0.001,poor,good,D,0.0,,,original_llm,0,plant,fungus,,0,0
orconectes rusticus,Invasive species pose a crucial threat to many native habitats and species in the United States and impose high costs on,ranavirus,"Ranavirus is a genus of viruses in the family Iridoviridae. There are six other genera of viruses within the family Iridoviridae, but Ranavirus is the only one that includes viruses that are infectious to amphibians and reptiles.",agrovoc_c_46836,agrovoc_c_f92c1d1c,http://aims.fao.org/aos/agrovoc/c_46836,http://aims.fao.org/aos/agrovoc/c_f92c1d1c,0,0,0.001,medium,poor,D,0.0,,,original_llm,0,plant,plant,,0,0
gray spot,"Gray leaf spot (GLS) is a foliar fungal disease that affects grasses. In grasses other than maize, it is caused by Pyricularia grisea, which only infects perennial ryegrass, tall fescue, and St.",apple scab disease,"Apple scab is a common disease of plants in the rose family (Rosaceae) that is caused by the ascomycete fungus Venturia inaequalis. While this disease affects several plant genera, including Sorbus, Cotoneaster, and Pyrus, it is most commonly associated with the infection of Malus trees, including species of flowering crabapple, as well as cultivated apple.",gray_leaf_spot,apple_scab,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
pepper bacterial spot,"Bacterial leaf spot on peppers and tomatoes is caused by a gram-negative and rod-shaped bacterium in the genus Xanthomonas. It causes symptoms throughout the above-ground portion of the plant including leaf spots, fruit spots and stem cankers.",northern corn leaf blight,"Northern corn leaf blight (NCLB) or Turcicum leaf blight (TLB) is a foliar disease of corn (maize) caused by Exserohilum turcicum, the anamorph of the ascomycete Setosphaeria turcica.",pepper_bacterial_spot,northern_corn_leaf_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://en.wikipedia.org/wiki/Northern_corn_leaf_blight,0,0,0.0766,good,good,D,0.0,,,original_llm,0,bacteria,disease,,0,0
yellow shoot disease,Same as Citrus Greening — Huanglongbing (HLB) is the Chinese name for the bacterial citrus greening disease. Blotchy mot,wheat powdery mildew,Blumeria graminis is a species of powdery mildew in the family Erysiphaceae. It is found around the world where it infects a variety of hosts in the family Poaceae (grasses).,citrus_greening_hlb,wheat_powdery_mildew,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.2034,good,good,D,0.0,,,original_llm,0,disease,plant,,0,0
puccinia graminis,"Stem rust, also known as cereal rust, black rust, red rust or red dust, is caused by the fungus Puccinia graminis, which causes significant disease in cereal crops.",sequivirus,"Sequivirus is a genus of viruses in the order Picornavirales, in the family Secoviridae. There are five species in this genus. Diseases associated with this genus include: PYFV: vein-yellowing, yellow flecks and yellow/green mosaic symptoms in parsnip, and ‘yellow net', followed by yellow spots and leaf distortion in celery.",stem_rust,agrovoc_c_8f0d2083,https://en.wikipedia.org/wiki/Stem_rust,http://aims.fao.org/aos/agrovoc/c_8f0d2083,0,0,0.1239,good,poor,D,0.0,,,original_llm,0,fungus,plant,,0,0
soybean sudden death,"Sudden death syndrome (SDS), a disease in soybean plants, quickly spread across the southern United States in the 1970s, eventually reaching most agricultural areas of the US.",banana wilt,"Panama disease is a plant disease that infects banana plants. It is a wilting disease caused by the fungus Fusarium oxysporum f. The pathogen is resistant to fungicides, and its control is limited to phytosanitary measures.",sudden_death_syndrome,banana_fusarium_wilt,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
cucumovirus,"Cucumovirus is a genus of viruses, in the family Bromoviridae. Plants serve as natural hosts. There are four species in",ylcv,"Viral disease caused by Tomato yellow leaf curl virus (TYLCV), transmitted by whitefly Bemisia tabaci. Causes severe yel",agrovoc_c_32856,tomato_yellow_leaf_curl,http://aims.fao.org/aos/agrovoc/c_32856,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0066,poor,good,D,0.0,,,original_llm,0,plant,virus,,0,0
wpm,Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthes,spider mites,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",wheat_powdery_mildew,tomato_spider_mites,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0015,good,good,D,0.0,,,original_llm,0,disease,plant,,0,0
panama disease,Panama disease (or Fusarium wilt) is a plant disease that infects banana plants (Musa spp.). It is a wilting disease caused by the fungus Fusarium oxysporum f. sp. cubense.,densovirus,"Ambidensovirus was a genus of viruses in the subfamily Densovirinae. In 2019, the genus was split into the following six genera, all of which still contain the name ambidensovirus and which are assigned to the same subfamily:Aquambidensovirus Blattambidensovirus Hemiambidensovirus Pefuambidensovirus Protoambidensovirus Scindoambidensovirus",banana_fusarium_wilt,agrovoc_c_10331,https://en.wikipedia.org/wiki/Panama_disease,http://aims.fao.org/aos/agrovoc/c_10331,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,plant,,0,0
potyvirus,"Potyvirus is a genus of positive-strand RNA viruses in the family Potyviridae. Like begomoviruses, members of this genus may cause significant losses in agricultural, pastoral, horticultural, and ornamental crops.",spider mites,"Spider mites are members of the family Tetranychidae, which includes about 1,200 species. They are part of the subclass Acari (mites). Spider mites generally live on the undersides of leaves of plants, where they may spin protective silk webs, and can cause damage by puncturing the plant cells to feed.",agrovoc_c_32866,tomato_spider_mites,http://aims.fao.org/aos/agrovoc/c_32866,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.0217,poor,good,D,0.0,,,original_llm,0,plant,plant,,0,0
xanthomonas peach spot,"Bacterial disease of peach caused by Xanthomonas arboricola pv. pruni. Causes water-soaked spots on leaves, fruit, and t",powdery mildew of wheat,Fungal disease of wheat caused by Blumeria graminis f. sp. tritici. White powdery colonies on leaves reduce photosynthes,peach_bacterial_spot,wheat_powdery_mildew,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,0,0,0.8414,good,good,D,0.0,,,original_llm,0,bacteria,fungus,,0,0
sclerotium,"A sclerotium is a compact mass of hardened fungal mycelium containing food reserves. One role of sclerotia is to survive environmental extremes. In some higher fungi such as ergot, sclerotia become detached and remain dormant until favorable growth conditions return.",carlavirus,"Carlavirus, formerly known as the ""Carnation latent virus group"", is a genus of viruses in the order Tymovirales, in the family Betaflexiviridae. There are 73 species in this genus.",agrovoc_c_6865,agrovoc_c_32852,http://aims.fao.org/aos/agrovoc/c_6865,http://aims.fao.org/aos/agrovoc/c_32852,0,0,0.001,good,poor,D,0.0,,,original_llm,0,fungus,plant,,0,0
wheat fusarium head blight,"Gibberella zeae, also known by the name of its anamorph Fusarium graminearum, is a fungal plant pathogen which causes fusarium head blight (FHB), a devastating disease on wheat and barley.",head blight,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain,wheat_fusarium_head_blight,wheat_fusarium_head_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.697,good,good,A,1.0,,,original_llm,0,fungus,disease,,0,0
northern blight of maize,"Northern corn leaf blight (NCLB) or Turcicum leaf blight (TLB) is a foliar disease of corn (maize) caused by Exserohilum turcicum, the anamorph of the ascomycete Setosphaeria turcica.",fireblight,"Fire blight, also written fireblight, is a contagious disease affecting apples, pears, and some other members of the family Rosaceae. It is a serious concern to apple and pear producers.",northern_corn_leaf_blight,fire_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://en.wikipedia.org/wiki/Fire_blight,0,0,0.001,good,good,D,0.0,,,original_llm,0,disease,disease,,0,0
alternaria blight,"Alternaria solani is a fungal pathogen that produces a disease in tomato and potato plants called early blight. The pathogen produces distinctive ""bullseye"" patterned leaf spots and can also cause stem lesions and fruit rot on tomato and tuber blight on potato.",rna tumour viruses,Plant diseases are diseases in plants caused by pathogens and environmental conditions. Organisms that cause infectious,early_blight,agrovoc_c_13937,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,http://aims.fao.org/aos/agrovoc/c_13937,0,0,0.001,good,poor,D,0.0,,,original_llm,0,disease,plant,,0,0
plant rhabdovirus group b,"Rhabdoviridae is a family of negative-strand RNA viruses in the order Mononegavirales. Vertebrates, invertebrates, plant",nucleorhabdovirus,"Nucleorhabdovirus was a genus of viruses in the family Rhabdoviridae. In 2020, the genus was split into the following three genera, all of which still contain the name nucleorhabdovirus and which are assigned to the same family:Alphanucleorhabdovirus Betanucleorhabdovirus Gammanucleorhabdovirus",agrovoc_c_e8ba1725,agrovoc_c_e8ba1725,http://aims.fao.org/aos/agrovoc/c_e8ba1725,http://aims.fao.org/aos/agrovoc/c_e8ba1725,1,1,0.7096,poor,medium,B,0.0,,,original_llm,0,plant,plant,,0,0
tomato mosaic virus,Tomato mosaic virus (ToMV) is a plant pathogenic virus. It is found worldwide and affects tomatoes and many other plants.,tomato mosaic,Tomato mosaic virus (ToMV) is a plant pathogenic virus. It is found worldwide and affects tomatoes and many other plants.,tomato_mosaic_virus,tomato_mosaic_virus,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.6772,good,good,A,1.0,,,original_llm,0,virus,virus,,0,1
tritimovirus,Oat necrotic mottle virus (ONMV) is a plant pathogenic virus of the family Potyviridae.,fusarium wilt of cucumber,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",agrovoc_c_1bd35056,agrovoc_c_915c5423,http://aims.fao.org/aos/agrovoc/c_1bd35056,http://aims.fao.org/aos/agrovoc/c_915c5423,0,0,0.1654,good,good,D,0.0,,,original_llm,0,virus,disease,,0,0
fhb,"FHB may refer to:Fédération Haïtienne de Basket-Ball, the Haitian Basketball Federation Fernandina Beach Municipal Airport, in Florida, United States FHB Mortgage Bank, a Hungarian bank First Hawaiian Bank, an American bank Flexor hallucis brevis muscle Food and Health Bureau, in Hong Kong Fusarium head blight",head scab,Fungal disease of wheat caused by Fusarium graminearum. Causes premature bleaching of wheat heads and contaminates grain,wheat_fusarium_head_blight,wheat_fusarium_head_blight,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,https://www.kaggle.com/datasets/abdallahalidev/plantvillage-dataset,1,1,0.4615,good,good,B,0.0,,,original_llm,0,disease,disease,,0,0
protopterus aethiopicus,"Lungfish, also known as dipnoans, are freshwater vertebrates belonging to the class Dipnoi. Lungfish are best known for",fusarium wilt of chickpea,"Fusarium wilt is a common vascular wilt fungal disease, exhibiting symptoms similar to Verticillium wilt. This disease has been investigated extensively since the early years of this century. The pathogen that causes Fusarium wilt is Fusarium oxysporum (F. oxysporum).",agrovoc_c_38960,agrovoc_c_ffe9ce06,http://aims.fao.org/aos/agrovoc/c_38960,http://aims.fao.org/aos/agrovoc/c_ffe9ce06,0,0,0.1371,medium,good,D,0.0,,,original_llm,0,unknown,disease,,0,0
